6,6>_<1549390182,-75.45194,36.69108,1549472625,-75.4558,36.69265,1549472687,22.40784331867203
6,6>_<1549390182,-75.4558,36.69265,1549472687,-75.46159,36.6949,1549472777,22.946823925428436
6,6>_<1549390182,-75.46159,36.6949,1549472777,-75.46604,36.69664,1549472846,23.03040889540237
6,6>_<1549390182,-75.46604,36.69664,1549472846,-75.47187,36.69899,1549472936,23.270655260557973
6,6>_<1549390182,-75.47187,36.69899,1549472936,-75.47635,36.70072,1549473006,22.799268313386076
6,6>_<1549390182,-75.47635,36.70072,1549473006,-75.48092,36.70251,1549473076,23.3198663063816
6,6>_<1549390182,-75.48092,36.70251,1549473076,-75.48527,36.70427,1549473146,22.33969899701959
6,6>_<1549390182,-75.48527,36.70427,1549473146,-75.48973,36.70605,1549473215,23.172429955378515
6,6>_<1549390182,-75.48973,36.70605,1549473215,-75.49425,36.70784,1549473286,22.787283516247843
6,6>_<1549390182,-75.49425,36.70784,1549473286,-75.49869,36.70958,1549473355,22.985483466748654
6,6>_<1549390182,-75.49869,36.70958,1549473355,-75.50315,36.71138,1549473425,22.89132885739235
6,6>_<1549390182,-75.50315,36.71138,1549473425,-75.50759,36.71319,1549473496,22.51328992654202
6,6>_<1549390182,-75.50759,36.71319,1549473496,-75.512,36.71494,1549473566,22.557685809292337
6,6>_<1549390182,-75.512,36.71494,1549473566,-75.51763,36.71709,1549473655,22.484442790920834
6,6>_<1549390182,-75.51763,36.71709,1549473655,-75.5264,36.72052,1549473795,22.36543579359716
6,6>_<1549390182,-75.5264,36.72052,1549473795,-75.53146,36.7225,1549473876,22.304952541713323
6,6>_<1549390182,-75.53146,36.7225,1549473876,-75.53656,36.72447,1549473956,22.705801059354574
6,6>_<1549390182,-75.53656,36.72447,1549473956,-75.54228,36.72656,1549474045,22.662242763594108
6,6>_<1549390182,-75.54228,36.72656,1549474045,-75.55186,36.73017,1549474196,22.492409719221126
6,6>_<1549390182,-75.55186,36.73017,1549474196,-75.55563,36.7316,1549474266,19.11605931086095
6,6>_<1549390182,-75.55563,36.7316,1549474266,-75.55887,36.73276,1549474337,16.03455616674566
6,6>_<1549390182,-75.55887,36.73276,1549474337,-75.56242,36.73406,1549474427,13.91272072166014
6,6>_<1549390182,-75.56242,36.73406,1549474427,-75.56516,36.73507,1549474496,14.02226792962657
6,6>_<1549390182,-75.56516,36.73507,1549474496,-75.56809,36.73616,1549474566,14.804139206197894
6,6>_<1549390182,-75.56809,36.73616,1549474566,-75.57111,36.73725,1549474637,14.965281994143655
6,6>_<1549390182,-75.57111,36.73725,1549474637,-75.57448,36.73852,1549474716,15.122094586283065
6,6>_<1549390182,-75.57448,36.73852,1549474716,-75.5774,36.73957,1549474786,14.666919827525735
6,6>_<1549390182,-75.5774,36.73957,1549474786,-75.58045,36.74074,1549474857,15.277675458396518
6,6>_<1549390182,-75.58045,36.74074,1549474857,-75.58807,36.74369,1549475037,15.081222335948594
6,6>_<1549390182,-75.58807,36.74369,1549475037,-75.59399,36.74594,1549475176,15.12015998745009
6,6>_<1549390182,-75.59399,36.74594,1549475176,-75.59918,36.7479,1549475296,15.33625730177809
6,6>_<1549390182,-75.59918,36.7479,1549475296,-75.60271,36.74906,1549475377,15.108218608651047
6,6>_<1549390182,-75.60271,36.74906,1549475377,-75.60711,36.75055,1549475476,15.476140636017476
6,6>_<1549390182,-75.60711,36.75055,1549475476,-75.6176,36.75405,1549475716,15.185652774649007
6,6>_<1549390182,-75.6176,36.75405,1549475716,-75.62754,36.75742,1549475946,15.050558591441924
6,6>_<1549390182,-75.62754,36.75742,1549475946,-75.63013,36.75827,1549476006,14.96048110451043
6,6>_<1549390182,-75.63013,36.75827,1549476006,-75.63315,36.75928,1549476077,14.782160512672064
6,6>_<1549390182,-75.63315,36.75928,1549476077,-75.63617,36.76029,1549476145,15.43414157830796
6,6>_<1549390182,-75.63617,36.76029,1549476145,-75.63916,36.76127,1549476216,14.59199463190117
6,6>_<1549390182,-75.63916,36.76127,1549476216,-75.64218,36.76233,1549476286,15.105285958247748
6,6>_<1549390182,-75.64218,36.76233,1549476286,-75.64518,36.76332,1549476356,14.864211700250648
6,6>_<1549390182,-75.64518,36.76332,1549476356,-75.64819,36.76432,1549476426,14.928228928708826
6,6>_<1549390182,-75.64819,36.76432,1549476426,-75.65122,36.76532,1549476497,14.801290744422165
6,6>_<1549390182,-75.65122,36.76532,1549476497,-75.65428,36.76639,1549476567,15.295420648036925
6,6>_<1549390182,-75.65428,36.76639,1549476567,-75.65767,36.76754,1549476645,15.135052577772958
6,6>_<1549390182,-75.65767,36.76754,1549476645,-75.66074,36.76858,1549476716,15.054349460822035
6,6>_<1549390182,-75.66074,36.76858,1549476716,-75.66381,36.76964,1549476787,15.098452012301554
6,6>_<1549390182,-75.66381,36.76964,1549476787,-75.66692,36.7707,1549476857,15.482403463948138
6,6>_<1549390182,-75.66692,36.7707,1549476857,-75.66979,36.77168,1549476925,14.711831782897882
6,6>_<1549390182,-75.66979,36.77168,1549476925,-75.67273,36.7727,1549476995,14.676248223319119
6,6>_<1549390182,-75.67273,36.7727,1549476995,-75.67566,36.77375,1549477065,14.703282319797587
6,6>_<1549390182,-75.67566,36.77375,1549477065,-75.67956,36.77509,1549477157,14.790125048171436
6,6>_<1549390182,-75.67956,36.77509,1549477157,-75.68296,36.77621,1549477235,15.112232129206237
6,6>_<1549390182,-75.68296,36.77621,1549477235,-75.68596,36.77726,1549477306,14.784756347375046
6,6>_<1549390182,-75.68596,36.77726,1549477306,-75.68892,36.7783,1549477375,15.019591200924543
6,6>_<1549390182,-75.68892,36.7783,1549477375,-75.69194,36.77934,1549477447,14.638683752575973
6,6>_<1549390182,-75.69194,36.77934,1549477447,-75.6948,36.78036,1549477516,14.547339602212672
6,6>_<1549390182,-75.6948,36.78036,1549477516,-75.69777,36.78135,1549477586,14.734271550307573
6,6>_<1549390182,-75.69777,36.78135,1549477586,-75.70045,36.78225,1549477647,15.273916374467879
6,6>_<1549390182,-75.70045,36.78225,1549477647,-75.70418,36.78336,1549477717,18.22487942205557
6,6>_<1549390182,-75.70418,36.78336,1549477717,-75.70822,36.78459,1549477786,20.081995476529723
6,6>_<1549390182,-75.70822,36.78459,1549477786,-75.71356,36.78617,1549477877,20.055770599450764
6,6>_<1549390182,-75.71356,36.78617,1549477877,-75.71841,36.78759,1549477957,20.6937905841994
6,6>_<1549390182,-75.71841,36.78759,1549477957,-75.72245,36.78892,1549478026,20.29441797526529
6,6>_<1549390182,-75.72245,36.78892,1549478026,-75.72614,36.78977,1549478087,20.17866333737546
6,6>_<1549390182,-75.72614,36.78977,1549478087,-75.73027,36.79091,1549478157,20.005888875293824
6,6>_<1549390182,-75.73027,36.79091,1549478157,-75.73443,36.79198,1549478226,20.29954297286756
6,6>_<1549390182,-75.73443,36.79198,1549478226,-75.73873,36.79306,1549478296,20.637685951427954
6,6>_<1549390182,-75.73873,36.79306,1549478296,-75.74306,36.79412,1549478366,20.73482716044289
6,6>_<1549390182,-75.74306,36.79412,1549478366,-75.74736,36.79521,1549478436,20.65434597438282
6,6>_<1549390182,-75.74736,36.79521,1549478436,-75.75274,36.79649,1549478526,19.98972478833334
6,6>_<1549390182,-75.75274,36.79649,1549478526,-75.75701,36.79755,1549478597,20.183056226002954
6,6>_<1549390182,-75.75701,36.79755,1549478597,-75.7612,36.79858,1549478666,20.361378709729742
6,6>_<1549390182,-75.7612,36.79858,1549478666,-75.76543,36.79964,1549478736,20.295998404233945
6,6>_<1549390182,-75.76543,36.79964,1549478736,-75.76959,36.80063,1549478805,20.160357416426624
6,6>_<1549390182,-75.76959,36.80063,1549478805,-75.77385,36.80167,1549478876,20.105773491434988
6,6>_<1549390182,-75.77385,36.80167,1549478876,-75.77865,36.80288,1549478956,20.162031029838243
6,6>_<1549390182,-75.77865,36.80288,1549478956,-75.78281,36.80394,1549479025,20.279000637301987
6,6>_<1549390182,-75.78281,36.80394,1549479025,-75.78708,36.805,1549479096,20.181265149801444
6,6>_<1549390182,-75.78708,36.805,1549479096,-75.79127,36.80606,1549479166,20.119734644633354
6,6>_<1549390182,-75.79127,36.80606,1549479166,-75.7967,36.80743,1549479256,20.274552405704615
6,6>_<1549390182,-75.7967,36.80743,1549479256,-75.80156,36.80858,1549479337,20.05228820784001
6,6>_<1549390182,-75.80156,36.80858,1549479337,-75.80565,36.80843,1549479405,19.29725922517605
6,6>_<1549390182,-75.80565,36.80843,1549479405,-75.8085,36.80617,1549479477,17.855804116732156
6,6>_<1549390182,-75.8085,36.80617,1549479477,-75.80888,36.80302,1549479545,18.629690538343077
